"34"	"69"	"15"	"3"	"2019-7-29 15:56:57"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"52"	"卖家-小戴1"
"35"	"69"	"16"	"3"	"2019-7-29 16:08:30"	"add"	"credit"	"创建"	"53"	"斑布纸业-职员1"
"36"	"69"	"16"	"3"	"2019-7-29 16:09:56"	"commit"	"credit"	"草稿->提交"	"53"	"斑布纸业-职员1"
"37"	"69"	"16"	"3"	"2019-7-29 16:10:11"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"52"	"卖家-小戴1"
"38"	"69"	"16"	"3"	"2019-7-29 16:10:35"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"52"	"卖家-小戴1"
"39"	"69"	"16"	"3"	"2019-7-29 16:11:09"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"52"	"卖家-小戴1"
"40"	"69"	"16"	"3"	"2019-7-29 16:11:23"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"52"	"卖家-小戴1"
"41"	"69"	"16"	"3"	"2019-7-29 16:12:35"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"52"	"卖家-小戴1"
"42"	"69"	"16"	"3"	"2019-7-29 16:12:45"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"52"	"卖家-小戴1"
"43"	"69"	"16"	"3"	"2019-7-29 16:12:54"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"52"	"卖家-小戴1"
"44"	"69"	"16"	"3"	"2019-7-29 16:13:10"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"53"	"斑布纸业-职员1"
"45"	"69"	"16"	"3"	"2019-7-29 16:13:58"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"52"	"卖家-小戴1"
"46"	"69"	"16"	"3"	"2019-7-29 16:14:07"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"52"	"卖家-小戴1"
"47"	"69"	"16"	"3"	"2019-7-29 16:14:20"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"52"	"卖家-小戴1"
"48"	"69"	"2"	"4"	"2019-7-29 16:53:17"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"52"	"卖家-小戴1"
"49"	"69"	"9"	"4"	"2019-7-29 16:54:36"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"52"	"卖家-小戴1"
"50"	"69"	"1"	"4"	"2019-7-29 16:59:28"	"add"	"borrowing"	""	"53"	"斑布纸业-职员1"
"51"	"1"	"13"	"1"	"2019-7-29 17:14:47"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"1"	"admin"
"52"	"1"	"13"	"1"	"2019-7-29 18:12:48"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"1"	"admin"
"53"	"1"	"13"	"1"	"2019-7-30 10:13:30"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"1"	"admin"
"54"	"1"	"13"	"1"	"2019-7-30 10:19:24"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"1"	"admin"
"55"	"1"	"13"	"1"	"2019-7-30 10:34:53"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"1"	"admin"
"56"	"66"	"17"	"8"	"2019-7-30 11:45:38"	"add"	"credit"	"创建"	"48"	"缑思顺"
"57"	"66"	"17"	"8"	"2019-7-30 12:01:23"	"commit"	"credit"	"草稿->提交"	"48"	"缑思顺"
"58"	"65"	"18"	"6"	"2019-7-30 13:44:53"	"add"	"credit"	"创建"	"46"	"韦小宝"
"59"	"65"	"18"	"6"	"2019-7-30 13:52:44"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"60"	"66"	"17"	"8"	"2019-7-30 14:38:36"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"48"	"缑思顺"
"61"	"1"	"19"	"1"	"2019-7-30 14:47:13"	"add"	"credit"	"创建"	"1"	"admin"
"62"	"66"	"17"	"8"	"2019-7-30 15:25:19"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"48"	"缑思顺"
"63"	"66"	"17"	"8"	"2019-7-30 15:28:07"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"48"	"缑思顺"
"64"	"66"	"17"	"8"	"2019-7-30 15:28:24"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"48"	"缑思顺"
"65"	"65"	"20"	"6"	"2019-7-30 15:34:43"	"add"	"credit"	"创建"	"46"	"韦小宝"
"66"	"66"	"17"	"8"	"2019-7-30 15:37:34"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"48"	"缑思顺"
"67"	"65"	"20"	"6"	"2019-7-30 15:38:46"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"68"	"66"	"17"	"8"	"2019-7-30 15:39:44"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"48"	"缑思顺"
"69"	"65"	"21"	"6"	"2019-7-30 15:44:53"	"add"	"credit"	"创建"	"46"	"韦小宝"
"70"	"66"	"17"	"8"	"2019-7-30 15:47:53"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"48"	"缑思顺"
"71"	"65"	"21"	"6"	"2019-7-30 15:51:20"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"72"	"66"	"17"	"8"	"2019-7-30 16:15:58"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"48"	"缑思顺"
"73"	"66"	"17"	"8"	"2019-7-30 16:26:31"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"48"	"缑思顺"
"74"	"66"	"17"	"8"	"2019-7-30 16:29:42"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"48"	"缑思顺"
"75"	"66"	"17"	"8"	"2019-7-30 16:51:08"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"48"	"缑思顺"
"76"	"83"	"22"	"13"	"2019-7-30 17:36:48"	"add"	"credit"	"创建"	"61"	"王二狗"
"77"	"65"	"21"	"6"	"2019-7-30 17:51:00"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"46"	"韦小宝"
"78"	"65"	"23"	"6"	"2019-7-31 10:34:51"	"add"	"credit"	"创建"	"46"	"韦小宝"
"79"	"65"	"23"	"6"	"2019-7-31 10:43:58"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"80"	"65"	"24"	"22"	"2019-7-31 10:50:11"	"add"	"credit"	"创建"	"46"	"韦小宝"
"81"	"65"	"25"	"22"	"2019-7-31 11:04:24"	"add"	"credit"	"创建"	"46"	"韦小宝"
"82"	"65"	"25"	"22"	"2019-7-31 11:08:09"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"83"	"66"	"14"	"9"	"2019-7-31 11:54:57"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"48"	"缑思顺"
"84"	"66"	"17"	"9"	"2019-7-31 13:58:43"	"edit"	"credit"	"【待审批】审核至【审批拒绝】"	"48"	"缑思顺"
"85"	"84"	"26"	"16"	"2019-7-31 14:00:00"	"add"	"credit"	"创建"	"66"	"王商务经理"
"86"	"65"	"27"	"22"	"2019-7-31 14:43:32"	"add"	"credit"	"创建"	"46"	"韦小宝"
"87"	"65"	"27"	"22"	"2019-7-31 14:57:22"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"88"	"65"	"28"	"22"	"2019-7-31 15:56:39"	"add"	"credit"	"创建"	"46"	"韦小宝"
"89"	"65"	"28"	"22"	"2019-7-31 16:00:30"	"commit"	"credit"	"草稿->提交"	"46"	"韦小宝"
"90"	"65"	"28"	"22"	"2019-7-31 16:04:37"	"edit"	"credit"	"【客户经理初审】审核至【已拒绝】"	"46"	"韦小宝"
"91"	"65"	"27"	"22"	"2019-7-31 16:06:59"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"46"	"韦小宝"
"92"	"65"	"25"	"22"	"2019-7-31 16:21:01"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"46"	"韦小宝"
"93"	"84"	"26"	"16"	"2019-7-31 16:21:47"	"commit"	"credit"	"草稿->提交"	"66"	"王商务经理"
"94"	"85"	"29"	"19"	"2019-7-31 16:27:20"	"add"	"credit"	"创建"	"69"	"花卷"
"95"	"65"	"27"	"22"	"2019-7-31 17:16:48"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"46"	"韦小宝"
"96"	"85"	"29"	"19"	"2019-7-31 17:49:29"	"commit"	"credit"	"草稿->提交"	"69"	"花卷"
"97"	"65"	"27"	"22"	"2019-7-31 18:07:40"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"46"	"韦小宝"
"98"	"65"	"27"	"22"	"2019-7-31 18:08:39"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"46"	"韦小宝"
"99"	"65"	"27"	"22"	"2019-7-31 18:10:38"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"46"	"韦小宝"
"100"	"65"	"27"	"22"	"2019-7-31 18:11:28"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"46"	"韦小宝"
"101"	"65"	"27"	"22"	"2019-7-31 18:13:07"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"46"	"韦小宝"
"102"	"65"	"27"	"22"	"2019-7-31 18:13:39"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"46"	"韦小宝"
"103"	"65"	"27"	"22"	"2019-7-31 18:14:01"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"46"	"韦小宝"
"104"	"84"	"26"	"16"	"2019-7-31 18:18:55"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"68"	"王客户经理"
"105"	"65"	"18"	"23"	"2019-7-31 18:23:44"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"46"	"韦小宝"
"106"	"65"	"2"	"23"	"2019-7-31 18:30:19"	"add"	"borrowing"	""	"46"	"韦小宝"
"107"	"85"	"29"	"19"	"2019-7-31 18:39:36"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"69"	"花卷"
"108"	"85"	"29"	"19"	"2019-7-31 18:40:33"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"69"	"花卷"
"109"	"85"	"29"	"19"	"2019-7-31 18:41:42"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"69"	"花卷"
"110"	"85"	"29"	"19"	"2019-7-31 18:43:58"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"69"	"花卷"
"111"	"84"	"30"	"16"	"2019-7-31 19:32:16"	"add"	"credit"	"创建"	"65"	"李氦"
"112"	"84"	"30"	"16"	"2019-7-31 19:40:46"	"commit"	"credit"	"草稿->提交"	"65"	"李氦"
"113"	"61"	"31"	"25"	"2019-7-31 19:46:50"	"add"	"credit"	"创建"	"43"	"营业执照法人"
"114"	"61"	"31"	"25"	"2019-7-31 19:50:03"	"commit"	"credit"	"草稿->提交"	"43"	"营业执照法人"
"115"	"61"	"31"	"25"	"2019-7-31 19:51:42"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"43"	"营业执照法人"
"116"	"61"	"31"	"25"	"2019-7-31 19:52:13"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"43"	"营业执照法人"
"117"	"61"	"31"	"25"	"2019-7-31 19:52:36"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"43"	"营业执照法人"
"118"	"61"	"31"	"25"	"2019-7-31 19:52:57"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"43"	"营业执照法人"
"119"	"61"	"31"	"25"	"2019-7-31 19:54:22"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"43"	"营业执照法人"
"120"	"61"	"31"	"25"	"2019-7-31 19:54:44"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"43"	"营业执照法人"
"121"	"61"	"31"	"25"	"2019-7-31 19:54:57"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"43"	"营业执照法人"
"122"	"61"	"31"	"25"	"2019-7-31 19:55:12"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"43"	"营业执照法人"
"123"	"61"	"31"	"25"	"2019-7-31 19:55:43"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"43"	"营业执照法人"
"124"	"61"	"31"	"25"	"2019-7-31 19:55:54"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"43"	"营业执照法人"
"125"	"61"	"31"	"25"	"2019-7-31 19:56:22"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"43"	"营业执照法人"
"126"	"61"	"31"	"25"	"2019-7-31 19:56:40"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"43"	"营业执照法人"
"127"	"61"	"31"	"25"	"2019-7-31 19:56:54"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"43"	"营业执照法人"
"128"	"85"	"32"	"19"	"2019-7-31 20:23:15"	"add"	"credit"	"创建"	"79"	"花卷1号职员客服"
"129"	"61"	"33"	"25"	"2019-7-31 20:24:04"	"add"	"credit"	"创建"	"43"	"营业执照法人"
"130"	"61"	"33"	"25"	"2019-7-31 20:25:14"	"commit"	"credit"	"草稿->提交"	"43"	"营业执照法人"
"131"	"61"	"33"	"25"	"2019-7-31 20:25:52"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"43"	"营业执照法人"
"132"	"61"	"33"	"25"	"2019-7-31 20:26:16"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"43"	"营业执照法人"
"133"	"61"	"33"	"25"	"2019-7-31 20:26:39"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"43"	"营业执照法人"
"134"	"85"	"32"	"19"	"2019-7-31 20:26:47"	"commit"	"credit"	"草稿->提交"	"79"	"花卷1号职员客服"
"135"	"61"	"33"	"25"	"2019-7-31 20:26:58"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"43"	"营业执照法人"
"136"	"61"	"33"	"25"	"2019-7-31 20:27:45"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"43"	"营业执照法人"
"137"	"61"	"33"	"25"	"2019-7-31 20:28:13"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"43"	"营业执照法人"
"138"	"85"	"32"	"19"	"2019-7-31 20:28:15"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"78"	"花卷2号管理员1"
"139"	"61"	"33"	"25"	"2019-7-31 20:28:23"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"43"	"营业执照法人"
"140"	"61"	"33"	"25"	"2019-7-31 20:28:36"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"43"	"营业执照法人"
"141"	"85"	"32"	"19"	"2019-7-31 20:28:52"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"78"	"花卷2号管理员1"
"142"	"61"	"33"	"25"	"2019-7-31 20:29:54"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"43"	"营业执照法人"
"143"	"61"	"33"	"25"	"2019-7-31 20:30:25"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"43"	"营业执照法人"
"144"	"61"	"33"	"25"	"2019-7-31 20:31:08"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"43"	"营业执照法人"
"145"	"85"	"32"	"19"	"2019-7-31 20:35:34"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"78"	"花卷2号管理员1"
"146"	"85"	"32"	"19"	"2019-7-31 20:36:21"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"78"	"花卷2号管理员1"
"147"	"1"	"13"	"1"	"2019-7-31 20:39:59"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"1"	"admin"
"148"	"1"	"13"	"1"	"2019-7-31 20:40:11"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"1"	"admin"
"149"	"1"	"13"	"1"	"2019-7-31 20:40:43"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"1"	"admin"
"150"	"1"	"13"	"1"	"2019-7-31 20:40:51"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"1"	"admin"
"151"	"1"	"13"	"1"	"2019-7-31 20:41:11"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"1"	"admin"
"152"	"85"	"32"	"19"	"2019-7-31 20:47:53"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"69"	"花卷"
"153"	"85"	"32"	"19"	"2019-7-31 20:48:19"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"69"	"花卷"
"154"	"84"	"26"	"16"	"2019-7-31 20:49:15"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"67"	"王风控经理1"
"155"	"85"	"32"	"19"	"2019-7-31 20:50:30"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"69"	"花卷"
"156"	"85"	"32"	"19"	"2019-7-31 20:50:55"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"69"	"花卷"
"157"	"85"	"32"	"19"	"2019-7-31 20:51:21"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"69"	"花卷"
"158"	"84"	"26"	"16"	"2019-7-31 21:03:08"	"edit"	"credit"	"【项目风险评估】审核至【商务经理资信评估】"	"68"	"王客户经理"
"159"	"84"	"26"	"16"	"2019-7-31 21:06:32"	"edit"	"credit"	"【商务经理资信评估】审核至【客户经理初审】"	"68"	"王客户经理"
"160"	"85"	"19"	"20"	"2019-7-31 21:09:07"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"69"	"花卷"
"161"	"84"	"26"	"16"	"2019-7-31 21:15:55"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"68"	"王客户经理"
"162"	"85"	"3"	"20"	"2019-7-31 21:16:32"	"add"	"borrowing"	""	"69"	"花卷"
"163"	"84"	"26"	"16"	"2019-7-31 21:21:01"	"edit"	"credit"	"【商务经理资信评估】审核至【客户经理初审】"	"68"	"王客户经理"
"164"	"84"	"26"	"16"	"2019-7-31 21:21:19"	"edit"	"credit"	"【客户经理初审】审核至【草稿】"	"68"	"王客户经理"
"165"	"84"	"26"	"16"	"2019-7-31 21:28:56"	"commit"	"credit"	"草稿->提交"	"66"	"王商务经理"
"166"	"85"	"34"	"19"	"2019-7-31 21:30:55"	"add"	"credit"	"创建"	"79"	"花卷1号职员客服"
"167"	"85"	"34"	"19"	"2019-7-31 21:32:18"	"commit"	"credit"	"草稿->提交"	"79"	"花卷1号职员客服"
"168"	"84"	"26"	"16"	"2019-7-31 21:59:38"	"edit"	"credit"	"【客户经理初审】审核至【草稿】"	"68"	"王客户经理"
"169"	"84"	"26"	"16"	"2019-7-31 22:00:20"	"commit"	"credit"	"草稿->提交"	"66"	"王商务经理"
"170"	"84"	"26"	"16"	"2019-7-31 22:09:25"	"edit"	"credit"	"【客户经理初审】审核至【草稿】"	"68"	"王客户经理"
"171"	"84"	"26"	"16"	"2019-7-31 22:09:45"	"commit"	"credit"	"草稿->提交"	"66"	"王商务经理"
"172"	"84"	"26"	"16"	"2019-7-31 22:10:31"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"68"	"王客户经理"
"173"	"1"	"19"	"1"	"2019-8-1 15:24:18"	"commit"	"credit"	"草稿->提交"	"1"	"admin"
"174"	"1"	"19"	"1"	"2019-8-1 15:24:48"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"1"	"admin"
"175"	"1"	"19"	"1"	"2019-8-1 15:25:11"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"1"	"admin"
"176"	"1"	"19"	"1"	"2019-8-1 15:25:33"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"1"	"admin"
"177"	"1"	"19"	"1"	"2019-8-1 15:25:44"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"1"	"admin"
"178"	"65"	"35"	"22"	"2019-8-1 16:16:46"	"add"	"credit"	"创建"	"46"	"韦小宝"
"179"	"90"	"36"	"37"	"2019-8-1 18:28:27"	"add"	"credit"	"创建"	"84"	"蛮灵粥店"
"180"	"90"	"37"	"37"	"2019-8-1 19:08:42"	"add"	"credit"	"创建"	"84"	"蛮灵粥店"
"181"	"90"	"37"	"37"	"2019-8-1 19:16:02"	"commit"	"credit"	"草稿->提交"	"84"	"蛮灵粥店"
"182"	"90"	"38"	"37"	"2019-8-1 20:20:54"	"add"	"credit"	"创建"	"93"	"蛮灵粥店的客服1"
"183"	"90"	"38"	"37"	"2019-8-1 20:22:11"	"commit"	"credit"	"草稿->提交"	"93"	"蛮灵粥店的客服1"
"184"	"90"	"38"	"37"	"2019-8-1 20:30:20"	"edit"	"credit"	"【客户经理初审】审核至【商务经理资信评估】"	"94"	"蛮灵粥店审批成员"
"185"	"90"	"38"	"37"	"2019-8-1 20:32:24"	"edit"	"credit"	"【商务经理资信评估】审核至【项目风险评估】"	"94"	"蛮灵粥店审批成员"
"186"	"90"	"38"	"37"	"2019-8-1 20:36:28"	"edit"	"credit"	"【项目风险评估】审核至【确定初步方案】"	"94"	"蛮灵粥店审批成员"
"187"	"90"	"38"	"37"	"2019-8-1 20:37:23"	"edit"	"credit"	"【确定初步方案】审核至【准备资料】"	"94"	"蛮灵粥店审批成员"
"188"	"90"	"38"	"37"	"2019-8-1 20:44:06"	"edit"	"credit"	"【准备资料】审核至【客户经理审核】"	"94"	"蛮灵粥店审批成员"
"189"	"90"	"38"	"37"	"2019-8-1 20:45:53"	"edit"	"credit"	"【客户经理审核】审核至【风控经理审核】"	"94"	"蛮灵粥店审批成员"
"190"	"90"	"38"	"37"	"2019-8-1 20:46:02"	"edit"	"credit"	"【风控经理审核】审核至【待补充资料】"	"94"	"蛮灵粥店审批成员"
"191"	"90"	"38"	"37"	"2019-8-1 20:46:37"	"edit"	"credit"	"【待补充资料】审核至【风控经理审核】"	"94"	"蛮灵粥店审批成员"
"192"	"90"	"38"	"37"	"2019-8-1 20:48:16"	"edit"	"credit"	"【风控经理审核】审核至【财务经理审核】"	"94"	"蛮灵粥店审批成员"
"193"	"90"	"38"	"37"	"2019-8-1 20:49:03"	"edit"	"credit"	"【财务经理审核】审核至【风控总经理审批】"	"94"	"蛮灵粥店审批成员"
"194"	"90"	"38"	"37"	"2019-8-1 20:49:44"	"edit"	"credit"	"【风控总经理审批】审核至【授信完成】"	"94"	"蛮灵粥店审批成员"
"195"	"90"	"39"	"37"	"2019-8-1 21:01:57"	"add"	"credit"	"创建"	"94"	"蛮灵粥店审批成员"
"196"	"90"	"39"	"37"	"2019-8-1 21:08:43"	"commit"	"credit"	"草稿->提交"	"94"	"蛮灵粥店审批成员"
"197"	"90"	"39"	"37"	"2019-8-1 21:09:51"	"edit"	"credit"	"【客户经理初审】审核至【已拒绝】"	"94"	"蛮灵粥店审批成员"
"198"	"90"	"27"	"38"	"2019-8-1 21:13:16"	"edit"	"credit"	"【待审批】审核至【草稿】"	"94"	"蛮灵粥店审批成员"
"199"	"90"	"27"	"38"	"2019-8-1 21:14:25"	"edit"	"credit"	"【待审批】审核至【草稿】"	"94"	"蛮灵粥店审批成员"
"200"	"90"	"27"	"38"	"2019-8-1 21:24:57"	"edit"	"credit"	"【待审批】审核至【审批通过】"	"94"	"蛮灵粥店审批成员"
"201"	"90"	"28"	"38"	"2019-8-1 21:29:32"	"edit"	"credit"	"【待审批】审核至【草稿】"	"94"	"蛮灵粥店审批成员"
