"46"	"69"	"3"	"83"	"24"	"0"	"6"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"14"
"47"	"69"	"3"	"66"	"24"	"0"	"7"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"15"
"48"	"69"	"3"	"54"	"24"	"1"	"8"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"16"
"49"	"69"	"3"	"82"	"24"	"0"	"9"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"17"
"50"	"69"	"3"	"68"	"24"	"0"	"10"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-29 07:05:35"	"1"	"18"
"51"	"69"	"3"	"57"	"24"	"0"	"11"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-29 07:05:35"	"1"	"19"
"52"	"69"	"3"	"50"	"24"	"0"	"12"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-29 07:05:35"	"1"	"20"
"53"	"69"	"3"	"81"	"24"	"0"	"13"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"21"
"54"	"69"	"3"	"67"	"24"	"0"	"14"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-29 07:05:35"	"1"	"22"
"55"	"69"	"3"	"53"	"24"	"0"	"15"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"23"
"56"	"69"	"3"	"70"	"24"	"1"	"16"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"24"
"57"	"69"	"3"	"77"	"24"	"1"	"17"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"25"
"58"	"69"	"3"	"69"	"24"	"0"	"18"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"26"
"59"	"69"	"3"	"49"	"25"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"27"
"60"	"69"	"3"	"79"	"26"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"28"
"61"	"69"	"3"	"79"	"27"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"29"
"62"	"69"	"3"	"58"	"28"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"31"
"63"	"69"	"3"	"80"	"29"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"32"
"64"	"69"	"3"	"87"	"30"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"30"
"65"	"69"	"3"	"86"	"31"	"0"	"1"	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"33"
"66"	"69"	"4"	"88"	"32"	"0"	"1"	"1"	"2019-9-9 08:43:06"	"1"	"2019-7-29 07:05:35"	"1"	"34"
"226"	"66"	"8"	"184"	"53"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"
"227"	"66"	"8"	"181"	"54"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"3"
"228"	"66"	"8"	"194"	"55"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"4"
"229"	"66"	"8"	"192"	"55"	"0"	"2"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"5"
"230"	"66"	"8"	"193"	"55"	"0"	"3"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"6"
"231"	"66"	"8"	"178"	"56"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"8"
"232"	"66"	"8"	"190"	"57"	"1"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"9"
"233"	"66"	"8"	"189"	"57"	"1"	"2"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"10"
"234"	"66"	"8"	"188"	"57"	"1"	"3"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"11"
"235"	"66"	"8"	"214"	"57"	"0"	"4"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"12"
"236"	"66"	"8"	"213"	"57"	"0"	"5"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"13"
"237"	"66"	"8"	"212"	"57"	"0"	"6"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"14"
"238"	"66"	"8"	"195"	"57"	"0"	"7"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"15"
"239"	"66"	"8"	"183"	"57"	"1"	"8"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"16"
"240"	"66"	"8"	"211"	"57"	"0"	"9"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"17"
"241"	"66"	"8"	"197"	"57"	"0"	"10"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 03:43:41"	"1"	"18"
"242"	"66"	"8"	"186"	"57"	"0"	"11"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 03:43:41"	"1"	"19"
"243"	"66"	"8"	"179"	"57"	"0"	"12"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 03:43:41"	"1"	"20"
"244"	"66"	"8"	"210"	"57"	"0"	"13"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"21"
"245"	"66"	"8"	"196"	"57"	"0"	"14"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 03:43:41"	"1"	"22"
"246"	"66"	"8"	"182"	"57"	"0"	"15"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"23"
"247"	"66"	"8"	"199"	"57"	"1"	"16"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"24"
"248"	"66"	"8"	"206"	"57"	"1"	"17"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"25"
"249"	"66"	"8"	"198"	"57"	"0"	"18"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"26"
"250"	"66"	"8"	"178"	"58"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"27"
"251"	"66"	"8"	"208"	"59"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"28"
"252"	"66"	"8"	"208"	"60"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"29"
"253"	"66"	"8"	"187"	"61"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"31"
"254"	"66"	"8"	"209"	"62"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"32"
"255"	"66"	"8"	"216"	"63"	"0"	"1"	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"30"
"293"	"66"	"9"	"241"	"68"	"0"	"1"	"1"	"2019-9-9 08:43:06"	"1"	"2019-7-30 03:43:41"	"1"	"34"
"450"	"82"	"10"	"250"	"94"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"
"451"	"82"	"10"	"247"	"95"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"3"
"452"	"82"	"10"	"258"	"96"	"0"	"2"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"5"
"453"	"82"	"10"	"259"	"96"	"0"	"3"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"6"
"454"	"82"	"10"	"260"	"96"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"4"
"455"	"82"	"10"	"244"	"97"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"8"
"456"	"82"	"10"	"245"	"98"	"0"	"12"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"20"
"457"	"82"	"10"	"248"	"98"	"0"	"15"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"23"
"458"	"82"	"10"	"249"	"98"	"0"	"8"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"16"
"459"	"82"	"10"	"252"	"98"	"0"	"11"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"19"
"460"	"82"	"10"	"254"	"98"	"0"	"3"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"11"
"461"	"82"	"10"	"255"	"98"	"0"	"2"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"10"
"462"	"82"	"10"	"256"	"98"	"0"	"1"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"9"
"463"	"82"	"10"	"261"	"98"	"0"	"7"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"15"
"464"	"82"	"10"	"262"	"98"	"0"	"14"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"22"
"465"	"82"	"10"	"263"	"98"	"0"	"10"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"18"
"466"	"82"	"10"	"264"	"98"	"0"	"18"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"26"
"467"	"82"	"10"	"265"	"98"	"0"	"16"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"24"
"468"	"82"	"10"	"272"	"98"	"0"	"17"	"1"	"2019-8-2 05:50:39"	"1"	"2019-7-30 08:16:50"	"1"	"25"
"469"	"82"	"10"	"276"	"98"	"0"	"13"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"21"
"470"	"82"	"10"	"277"	"98"	"0"	"9"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"17"
"471"	"82"	"10"	"278"	"98"	"0"	"6"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"14"
"472"	"82"	"10"	"279"	"98"	"0"	"5"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"13"
"473"	"82"	"10"	"280"	"98"	"0"	"4"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"12"
"474"	"82"	"10"	"244"	"99"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"27"
"475"	"82"	"10"	"274"	"100"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"28"
"476"	"82"	"10"	"274"	"101"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"29"
"477"	"82"	"10"	"253"	"102"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"31"
"478"	"82"	"10"	"275"	"103"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"32"
"479"	"82"	"10"	"282"	"104"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"30"
"480"	"82"	"10"	"281"	"105"	"0"	"1"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"33"
"481"	"82"	"11"	"283"	"106"	"0"	"1"	"1"	"2019-9-9 08:43:06"	"1"	"2019-7-30 08:16:50"	"1"	"34"
"737"	"83"	"13"	"313"	"109"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"
"738"	"83"	"13"	"310"	"110"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"3"
"739"	"83"	"13"	"323"	"111"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"4"
"740"	"83"	"13"	"321"	"111"	"0"	"2"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"5"
"741"	"83"	"13"	"322"	"111"	"0"	"3"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"6"
"742"	"83"	"13"	"307"	"112"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"8"
"743"	"83"	"13"	"319"	"113"	"1"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"9"
"744"	"83"	"13"	"318"	"113"	"1"	"2"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"10"
"745"	"83"	"13"	"317"	"113"	"1"	"3"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"11"
"746"	"83"	"13"	"343"	"113"	"0"	"4"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"12"
"747"	"83"	"13"	"342"	"113"	"0"	"5"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"13"
"748"	"83"	"13"	"341"	"113"	"0"	"6"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"14"
"749"	"83"	"13"	"324"	"113"	"0"	"7"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"15"
"750"	"83"	"13"	"312"	"113"	"1"	"8"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"16"
"751"	"83"	"13"	"340"	"113"	"0"	"9"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"17"
"752"	"83"	"13"	"326"	"113"	"0"	"10"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 08:41:23"	"1"	"18"
"753"	"83"	"13"	"315"	"113"	"0"	"11"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 08:41:23"	"1"	"19"
"754"	"83"	"13"	"308"	"113"	"0"	"12"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 08:41:23"	"1"	"20"
"755"	"83"	"13"	"339"	"113"	"0"	"13"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"21"
"756"	"83"	"13"	"325"	"113"	"0"	"14"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 08:41:23"	"1"	"22"
"757"	"83"	"13"	"311"	"113"	"0"	"15"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"23"
"758"	"83"	"13"	"328"	"113"	"1"	"16"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"24"
"759"	"83"	"13"	"335"	"113"	"1"	"17"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"25"
"760"	"83"	"13"	"327"	"113"	"0"	"18"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"26"
"761"	"83"	"13"	"307"	"114"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"27"
"762"	"83"	"13"	"337"	"115"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"28"
"763"	"83"	"13"	"337"	"116"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"29"
"764"	"83"	"13"	"316"	"117"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"31"
"765"	"83"	"13"	"338"	"118"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"32"
"766"	"83"	"13"	"345"	"119"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"30"
"767"	"83"	"13"	"344"	"120"	"0"	"1"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"33"
"768"	"83"	"14"	"346"	"121"	"0"	"1"	"1"	"2019-9-9 08:43:06"	"1"	"2019-7-30 08:41:23"	"1"	"34"
"1024"	"84"	"16"	"376"	"148"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"
"1025"	"84"	"16"	"373"	"149"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"3"
"1026"	"84"	"16"	"386"	"150"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"4"
"1027"	"84"	"16"	"384"	"150"	"0"	"2"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"5"
"1028"	"84"	"16"	"385"	"150"	"0"	"3"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"6"
"1029"	"84"	"16"	"370"	"151"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"8"
"1030"	"84"	"16"	"382"	"152"	"1"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"9"
"1031"	"84"	"16"	"381"	"152"	"1"	"2"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"10"
"1032"	"84"	"16"	"380"	"152"	"1"	"3"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"11"
"1033"	"84"	"16"	"406"	"152"	"0"	"4"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"12"
"1034"	"84"	"16"	"405"	"152"	"0"	"5"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"13"
"1035"	"84"	"16"	"404"	"152"	"0"	"6"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"14"
"1036"	"84"	"16"	"387"	"152"	"0"	"7"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"15"
"1037"	"84"	"16"	"375"	"152"	"1"	"8"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"16"
"1038"	"84"	"16"	"403"	"152"	"0"	"9"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"17"
"1039"	"84"	"16"	"389"	"152"	"0"	"10"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 11:03:04"	"1"	"18"
"1040"	"84"	"16"	"378"	"152"	"0"	"11"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 11:03:04"	"1"	"19"
"1041"	"84"	"16"	"371"	"152"	"0"	"12"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 11:03:04"	"1"	"20"
"1042"	"84"	"16"	"402"	"152"	"0"	"13"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"21"
"1043"	"84"	"16"	"388"	"152"	"0"	"14"	"1"	"2019-8-2 07:44:33"	"1"	"2019-7-30 11:03:04"	"1"	"22"
"1044"	"84"	"16"	"374"	"152"	"0"	"15"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"23"
"1045"	"84"	"16"	"391"	"152"	"1"	"16"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"24"
"1046"	"84"	"16"	"398"	"152"	"1"	"17"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"25"
"1047"	"84"	"16"	"390"	"152"	"0"	"18"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"26"
"1048"	"84"	"16"	"370"	"153"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"27"
"1049"	"84"	"16"	"400"	"154"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"28"
"1050"	"84"	"16"	"400"	"155"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"29"
"1051"	"84"	"16"	"379"	"156"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"31"
"1052"	"84"	"16"	"401"	"157"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"32"
"1053"	"84"	"16"	"408"	"158"	"0"	"1"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"30"
