"34"	"62"	"天综帽创特管工有限公司"	"54"	"28.5544421593"	"951.8147"	"5203123.11"	"12"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-29 19:28:03"	"2"	"42"	"2019-7-29 19:27:35"	"43"	""
"35"	"62"	"天综帽创特管工有限公司"	"53"	"47.1410323135"	"916.6312"	"540475.66"	"7"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-29 19:28:00"	"2"	"42"	"2019-7-29 19:27:48"	"43"	""
"36"	"62"	"天综帽创特管工有限公司"	"55"	"0.2109478666"	"7.0316"	"1422052.33"	"12"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-29 19:39:04"	"2"	"42"	"2019-7-29 19:38:58"	"43"	""
"37"	"62"	"天综帽创特管工有限公司"	"56"	"0.2490372683"	"7.6095"	"13140516.11"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 11:06:58"	"2"	"42"	"2019-7-30 11:06:51"	"43"	""
"38"	"62"	"天综帽创特管工有限公司"	"57"	"104.4649102524"	"8995.5895"	"2023311.77"	"31"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 14:18:36"	"2"	"42"	"2019-7-30 14:18:06"	"43"	""
"39"	"62"	"天综帽创特管工有限公司"	"58"	"8.0931875871"	"247.2918"	"12101415.11"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 15:11:50"	"2"	"42"	"2019-7-30 15:11:15"	"43"	""
"40"	"62"	"天综帽创特管工有限公司"	"59"	"29.4471985993"	"899.7755"	"440555.33"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 15:26:00"	"2"	"42"	"2019-7-30 15:25:42"	"43"	""
"41"	"62"	"天综帽创特管工有限公司"	"61"	"34.6728683333"	"1059.4488"	"560332211.77"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 16:22:34"	"2"	"42"	"2019-7-30 16:22:26"	"43"	""
"42"	"62"	"天综帽创特管工有限公司"	"62"	"0.7200000000"	"22.0000"	"49989000.00"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 16:40:04"	"2"	"42"	"2019-7-30 16:39:51"	"43"	""
"43"	"62"	"天综帽创特管工有限公司"	"60"	"43.9597567914"	"1343.2148"	"22034477.11"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 16:58:10"	"2"	"42"	"2019-7-30 16:57:52"	"43"	""
"44"	"62"	"天综帽创特管工有限公司"	"63"	"29.0618181818"	"888.0000"	"4403874.22"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 17:46:02"	"2"	"42"	"2019-7-30 17:45:35"	"43"	""
"45"	"62"	"天综帽创特管工有限公司"	"64"	"5.8850183641"	"179.8200"	"111022.33"	"11"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-30 19:59:06"	"2"	"42"	"2019-7-30 19:58:52"	"43"	""
"46"	"62"	"天综帽创特管工有限公司"	"65"	"32.0760959043"	"891.0027"	"111233.11"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 10:47:44"	"2"	"42"	"2019-7-31 10:47:20"	"43"	""
"47"	"66"	"喜之郎有限公司"	"66"	"1.2413793103"	"100.0000"	"499500.00"	"29"	"1"	"48"	"缑思顺"	""	"1"	"48"	"2019-7-31 15:15:48"	"48"	""
"48"	"61"	"蓝月亮清洁卫生有限责任公司"	"68"	"0.1241379310"	"10.0000"	"307769.72"	"29"	"1"	"43"	"营业执照法人"	"2019-7-31 15:56:31"	"2"	"43"	"2019-7-31 15:18:12"	"48"	""
"49"	"66"	"喜之郎有限公司"	"67"	"10.2000000000"	"821.6667"	"305271.41"	"29"	"1"	"48"	"缑思顺"	""	"4"	"48"	"2019-7-31 15:37:49"	"48"	"2019-7-31 15:38:07"
"50"	"62"	"天综帽创特管工有限公司"	"69"	"0.3236747082"	"8.9910"	"111212777.33"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 16:38:13"	"2"	"42"	"2019-7-31 16:33:04"	"69"	""
"51"	"65"	"张三控股有限公司-彭艳萍"	"67"	"16.0000000000"	"1288.8889"	"303833.29"	"29"	"1"	"46"	"韦小宝"	""	"1"	"46"	"2019-7-31 17:07:30"	"46"	""
"52"	"66"	"喜之郎有限公司"	"70"	"10.0000000000"	"805.5556"	"305321.00"	"29"	"1"	"48"	"缑思顺"	"2019-7-31 17:22:48"	"2"	"48"	"2019-7-31 17:13:52"	"46"	""
"53"	"62"	"天综帽创特管工有限公司"	"71"	"54.0405439181"	"4503.3787"	"424111.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 17:17:26"	"2"	"42"	"2019-7-31 17:15:37"	"69"	""
"54"	"62"	"天综帽创特管工有限公司"	"72"	"16.2081437940"	"900.4524"	"4402211.33"	"20"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 17:17:30"	"2"	"42"	"2019-7-31 17:15:52"	"69"	""
"55"	"62"	"天综帽创特管工有限公司"	"73"	"10.4503144908"	"899.8882"	"880999.33"	"31"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 17:17:33"	"2"	"42"	"2019-7-31 17:16:04"	"69"	""
"56"	"62"	"天综帽创特管工有限公司"	"74"	"0.0000000000"	"0.0000"	"200000.00"	"154"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 17:17:36"	"2"	"42"	"2019-7-31 17:16:45"	"69"	""
"57"	"65"	"张三控股有限公司-彭艳萍"	"75"	"18.0000000000"	"4550.0000"	"1910303.37"	"91"	"1"	"46"	"韦小宝"	"2019-8-1 10:55:38"	"2"	"46"	"2019-7-31 17:50:45"	"48"	""
"58"	"62"	"天综帽创特管工有限公司"	"76"	"11.9402985075"	"11111.1111"	"800000.00"	"335"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 18:27:41"	"2"	"42"	"2019-7-31 18:26:59"	"69"	""
"59"	"62"	"天综帽创特管工有限公司"	"77"	"16.2013841305"	"900.0769"	"770711.33"	"20"	"1"	"42"	"被授权人姓名-资方2"	"2019-7-31 18:57:41"	"2"	"42"	"2019-7-31 18:57:11"	"69"	""
"60"	"62"	"天综帽创特管工有限公司"	"78"	"87.4803260392"	"2430.0091"	"120456.33"	"10"	"1"	"42"	"被授权人姓名-资方2"	""	"3"	"42"	"2019-7-31 22:15:41"	"69"	"2019-8-14 11:57:01"
"61"	"62"	"天综帽创特管工有限公司"	"79"	"0.0472864869"	"4.8600"	"123450789.00"	"37"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 11:30:43"	"2"	"42"	"2019-8-1 11:30:31"	"69"	""
"62"	"62"	"天综帽创特管工有限公司"	"80"	"3.8880003188"	"324.0000"	"12305678.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 11:45:10"	"2"	"42"	"2019-8-1 11:45:00"	"69"	""
"63"	"62"	"天综帽创特管工有限公司"	"81"	"3.3416821239"	"259.9086"	"307000.50"	"28"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 12:06:51"	"2"	"42"	"2019-8-1 11:56:43"	"69"	""
"64"	"62"	"天综帽创特管工有限公司"	"82"	"22.1214671326"	"1782.0071"	"110233.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 14:10:10"	"2"	"42"	"2019-8-1 14:09:48"	"69"	""
"65"	"62"	"天综帽创特管工有限公司"	"84"	"97.2975602637"	"8108.1300"	"113333.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 14:46:49"	"2"	"42"	"2019-8-1 14:46:00"	"69"	""
"66"	"62"	"天综帽创特管工有限公司"	"85"	"55.5760191947"	"4476.9571"	"213366.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 14:46:47"	"2"	"42"	"2019-8-1 14:46:18"	"69"	""
"67"	"66"	"喜之郎有限公司"	"83"	"12.0000000000"	"933.3333"	"304927.70"	"28"	"1"	"48"	"缑思顺"	"2019-8-1 16:25:23"	"2"	"48"	"2019-8-1 15:08:50"	"46"	""
"68"	"62"	"天综帽创特管工有限公司"	"86"	"0.0000000000"	"0.0000"	"55556666.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 18:07:14"	"2"	"42"	"2019-8-1 18:07:03"	"69"	""
"69"	"62"	"天综帽创特管工有限公司"	"89"	"0.0000000000"	"0.0000"	"223311.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 19:02:08"	"2"	"42"	"2019-8-1 19:00:02"	"69"	""
"70"	"62"	"天综帽创特管工有限公司"	"90"	"0.0000000000"	"0.0000"	"3366554.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 19:02:15"	"2"	"42"	"2019-8-1 19:01:24"	"69"	""
"71"	"62"	"天综帽创特管工有限公司"	"91"	"0.0000000000"	"0.0000"	"121212.33"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 20:11:12"	"2"	"42"	"2019-8-1 20:09:59"	"69"	""
"72"	"62"	"天综帽创特管工有限公司"	"92"	"0.0000000000"	"0.0000"	"13131313.00"	"30"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-1 20:11:10"	"2"	"42"	"2019-8-1 20:10:07"	"69"	""
"73"	"65"	"张三控股有限公司-彭艳萍"	"93"	"1.3333333333"	"100.0000"	"249750.00"	"27"	"1"	"46"	"韦小宝"	"2019-8-2 09:41:20"	"2"	"46"	"2019-8-2 09:40:51"	"48"	""
"74"	"65"	"张三控股有限公司-彭艳萍"	"94"	"1.3333333333"	"100.0000"	"1997999.00"	"27"	"1"	"46"	"韦小宝"	"2019-8-2 10:10:02"	"2"	"46"	"2019-8-2 10:03:41"	"48"	""
"75"	"66"	"喜之郎有限公司"	"95"	"1.4666666667"	"110.0000"	"4539546.00"	"27"	"1"	"48"	"缑思顺"	"2019-8-2 10:28:38"	"2"	"48"	"2019-8-2 10:22:50"	"46"	""
"76"	"62"	"天综帽创特管工有限公司"	"96"	"53.7086222918"	"4326.5279"	"11056611.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-2 10:50:16"	"2"	"42"	"2019-8-2 10:49:55"	"69"	""
"77"	"66"	"喜之郎有限公司"	"97"	"1.3333333333"	"100.0000"	"422741.84"	"27"	"1"	"48"	"缑思顺"	"2019-8-2 10:53:42"	"2"	"48"	"2019-8-2 10:53:30"	"46"	""
"78"	"62"	"天综帽创特管工有限公司"	"100"	"22.1213804076"	"1782.0001"	"11023344.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-2 12:36:05"	"2"	"42"	"2019-8-2 12:29:49"	"69"	""
"79"	"62"	"天综帽创特管工有限公司"	"99"	"0.0000000000"	"0.0000"	"1.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	""	"1"	"42"	"2019-8-2 14:40:44"	"42"	""
"80"	"62"	"天综帽创特管工有限公司"	"102"	"0.0000000000"	"0.0000"	"1212121.00"	"29"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-2 14:53:09"	"2"	"42"	"2019-8-2 14:52:46"	"69"	""
"81"	"62"	"天综帽创特管工有限公司"	"103"	"3.4238419615"	"247.2775"	"1210212.00"	"26"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-5 10:08:47"	"2"	"42"	"2019-8-5 10:08:37"	"69"	""
"82"	"92"	"领筑数字科技(深圳)有限公司"	"99"	"8.0000000000"	"577.7778"	"0.99"	"26"	"1"	"90"	"曹得保"	""	"3"	"90"	"2019-8-5 13:41:23"	"69"	"2019-8-14 11:56:37"
"83"	"62"	"天综帽创特管工有限公司"	"107"	"0.0000000000"	"0.0000"	"300000.00"	"26"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-5 17:26:07"	"2"	"42"	"2019-8-5 17:25:35"	"69"	""
"84"	"62"	"天综帽创特管工有限公司"	"108"	"0.0000000000"	"0.0000"	"600000.00"	"26"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-5 17:26:02"	"2"	"42"	"2019-8-5 17:25:44"	"69"	""
"85"	"85"	"广东省深圳市金刚制造有限公司"	"111"	"8.0000000000"	"16800.0000"	"4160000.00"	"756"	"1"	"69"	"花卷"	"2019-8-6 16:13:25"	"2"	"69"	"2019-8-6 16:12:58"	"42"	""
"86"	"62"	"天综帽创特管工有限公司"	"115"	"8.0000000000"	"3266.6667"	"2902000.00"	"147"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-6 17:51:45"	"2"	"42"	"2019-8-6 17:51:12"	"48"	""
"87"	"62"	"天综帽创特管工有限公司"	"123"	"7.6433121019"	"16666.6667"	"250000.00"	"785"	"1"	"42"	"被授权人姓名-资方2"	""	"3"	"42"	"2019-8-8 14:47:13"	"69"	""
"88"	"62"	"天综帽创特管工有限公司"	"124"	"0.0000000000"	"0.0000"	"100.00"	"786"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-8 15:02:07"	"2"	"42"	"2019-8-8 15:01:53"	"69"	""
"89"	"62"	"天综帽创特管工有限公司"	"126"	"1.5018773467"	"3333.3333"	"290000.00"	"799"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-8 16:32:09"	"2"	"42"	"2019-8-8 16:28:11"	"69"	""
"90"	"62"	"天综帽创特管工有限公司"	"129"	"5.7279236277"	"6666.6667"	"280.00"	"419"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-9 11:24:46"	"2"	"42"	"2019-8-9 11:23:55"	"69"	""
"91"	"62"	"天综帽创特管工有限公司"	"130"	"0.0000000000"	"0.0000"	"1500000.00"	"511"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-9 14:15:21"	"2"	"42"	"2019-8-9 14:14:59"	"69"	""
"92"	"62"	"天综帽创特管工有限公司"	"135"	"635.2941176471"	"30000.0000"	"0.70"	"17"	"1"	"42"	"被授权人姓名-资方2"	""	"3"	"42"	"2019-8-14 11:25:08"	"69"	"2019-8-14 11:26:12"
"93"	"62"	"天综帽创特管工有限公司"	"136"	"61.6790405483"	"2912.6214"	"400.00"	"17"	"1"	"42"	"被授权人姓名-资方2"	""	"3"	"42"	"2019-8-14 11:57:33"	"69"	"2019-8-14 11:57:49"
"94"	"62"	"天综帽创特管工有限公司"	"138"	"0.0000000000"	"0.0000"	"307800.50"	"14"	"1"	"42"	"被授权人姓名-资方2"	""	"1"	"42"	"2019-8-15 14:12:22"	"42"	""
"95"	"62"	"天综帽创特管工有限公司"	"139"	"25.7142857143"	"1000.0000"	"304722.50"	"14"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-15 14:26:26"	"2"	"42"	"2019-8-15 14:20:50"	"69"	""
"96"	"62"	"天综帽创特管工有限公司"	"131"	"0.0000000000"	"0.0000"	"307800.50"	"352"	"1"	"42"	"被授权人姓名-资方2"	""	"1"	"42"	"2019-8-15 15:33:35"	"42"	""
"97"	"62"	"天综帽创特管工有限公司"	"140"	"0.0000000000"	"0.0000"	"130000.00"	"16"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-15 15:50:22"	"2"	"42"	"2019-8-15 15:49:33"	"69"	""
"98"	"62"	"天综帽创特管工有限公司"	"141"	"0.0202500203"	"0.9000"	"555550.00"	"16"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-15 15:50:41"	"2"	"42"	"2019-8-15 15:49:45"	"69"	""
"99"	"62"	"天综帽创特管工有限公司"	"142"	"0.0000000000"	"0.0000"	"300000.00"	"47"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-15 16:30:01"	"2"	"42"	"2019-8-15 16:28:00"	"69"	""
"100"	"62"	"天综帽创特管工有限公司"	"143"	"0.0000000000"	"0.0000"	"100000.00"	"413"	"1"	"42"	"被授权人姓名-资方2"	""	"3"	"42"	"2019-8-15 16:28:07"	"69"	"2019-10-12 16:31:53"
"101"	"62"	"天综帽创特管工有限公司"	"145"	"1080.0000000000"	"30000.0000"	"0.70"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-19 15:56:05"	"2"	"42"	"2019-8-19 15:54:27"	"69"	""
"102"	"62"	"天综帽创特管工有限公司"	"146"	"0.0000000000"	"0.0000"	"10000000.00"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-21 14:22:57"	"2"	"42"	"2019-8-21 14:20:56"	"69"	""
"103"	"62"	"天综帽创特管工有限公司"	"147"	"-28000.0000000000"	"-700000.0000"	"80000.00"	"9"	"1"	"42"	"被授权人姓名-资方2"	""	"1"	"42"	"2019-8-21 17:38:55"	"42"	""
"104"	"62"	"天综帽创特管工有限公司"	"149"	"0.0000000000"	"0.0000"	"100.00"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-21 17:57:47"	"2"	"42"	"2019-8-21 17:57:25"	"69"	""
"105"	"62"	"天综帽创特管工有限公司"	"150"	"720.0000000000"	"20000.0000"	"80.00"	"10"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-21 18:27:53"	"2"	"42"	"2019-8-21 18:26:42"	"69"	""
"106"	"62"	"天综帽创特管工有限公司"	"151"	"0.0000000000"	"0.0000"	"1200.00"	"9"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-22 10:18:46"	"2"	"42"	"2019-8-22 10:17:09"	"69"	""
"107"	"62"	"天综帽创特管工有限公司"	"152"	"0.0000000000"	"0.0000"	"1300.00"	"8"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-22 10:31:58"	"2"	"42"	"2019-8-22 10:17:27"	"69"	""
"108"	"62"	"天综帽创特管工有限公司"	"153"	"0.0000000000"	"0.0000"	"200.00"	"9"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-22 14:49:39"	"2"	"42"	"2019-8-22 14:49:23"	"69"	""
"109"	"62"	"天综帽创特管工有限公司"	"154"	"0.0000000000"	"0.0000"	"300.00"	"8"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-22 14:54:38"	"2"	"42"	"2019-8-22 14:49:32"	"69"	""
"110"	"62"	"天综帽创特管工有限公司"	"155"	"0.0000000000"	"0.0000"	"307800.50"	"33"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-28 11:54:03"	"2"	"42"	"2019-8-28 11:29:25"	"69"	""
"111"	"62"	"天综帽创特管工有限公司"	"156"	"20.8658177444"	"1912.7000"	"400000.50"	"33"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-28 15:14:29"	"2"	"42"	"2019-8-28 15:13:31"	"69"	""
"112"	"62"	"天综帽创特管工有限公司"	"157"	"0.0000000000"	"0.0000"	"10000.00"	"368"	"1"	"42"	"被授权人姓名-资方2"	"2019-8-29 18:37:22"	"2"	"42"	"2019-8-29 18:37:07"	"69"	""
"113"	"62"	"天综帽创特管工有限公司"	"158"	"10.0000000000"	"1583.3333"	"98416.67"	"57"	"1"	"42"	"被授权人姓名-资方2"	"2019-9-4 15:43:50"	"2"	"42"	"2019-9-4 15:41:19"	"69"	""
"114"	"62"	"天综帽创特管工有限公司"	"160"	"0.2861379189"	"259.9086"	"307000.50"	"327"	"1"	"42"	"被授权人姓名-资方2"	"2019-9-9 17:59:18"	"2"	"42"	"2019-9-9 17:58:49"	"69"	""
"115"	"62"	"天综帽创特管工有限公司"	"161"	"0.0357672399"	"32.4886"	"307700.50"	"327"	"1"	"42"	"被授权人姓名-资方2"	"2019-9-10 09:52:03"	"2"	"42"	"2019-9-9 18:05:43"	"69"	""
"116"	"62"	"天综帽创特管工有限公司"	"162"	"8.0000000000"	"3022.2222"	"298509.24"	"136"	"1"	"42"	"被授权人姓名-资方2"	"2019-9-10 11:28:58"	"2"	"42"	"2019-9-10 11:28:15"	"69"	""
"117"	"62"	"天综帽创特管工有限公司"	"164"	"38.7475538160"	"2152.6419"	"10.00"	"20"	"1"	"42"	"被授权人姓名-资方2"	""	"1"	"42"	"2019-9-10 15:00:48"	"42"	""
"118"	"62"	"天综帽创特管工有限公司"	"163"	"0.0335606526"	"64.9772"	"307600.50"	"697"	"1"	"42"	"被授权人姓名-资方2"	"2019-9-27 16:18:49"	"2"	"42"	"2019-9-10 15:02:13"	"69"	""
"119"	"85"	"广东省深圳市金刚制造有限公司"	"166"	"0.0339996728"	"32.4886"	"307700.50"	"344"	"1"	"69"	"花卷票方"	"2019-9-10 15:16:11"	"2"	"69"	"2019-9-10 15:15:49"	"42"	""
