"36"	"55"	"36"	"4424113007201936454"	"4424113007201936002"	"B2019073011244812832903768"	"SPJY201907290005"	"1422052.33"	"12"	"4"	"99"	"2019-7-30 11:24:44"	"2019-7-30 11:29:44"	"2019-7-30 11:36:02"	""	""	""	""	""	""	""	"43"	"2019-7-29 19:39:04"	"42"	"2019-7-30 11:36:02"	"1111"
"37"	"56"	"37"	"2010113007201937763"	"2010113007201937160"	"B2019073011102155473914943"	"SPJY201907300002"	"13140516.11"	"11"	"3"	""	"2019-7-30 11:10:20"	"2019-7-30 11:15:20"	""	""	""	""	""	""	""	""	"43"	"2019-7-30 11:06:58"	"1"	"2019-7-30 11:16:00"	"1111"
"38"	"57"	"38"	"2004153007201938170"	"2004153007201938340"	"B2019073015042227124065860"	"SPJY201907300003"	"2023311.77"	"31"	"3"	"97"	"2019-7-30 15:04:20"	"2019-7-30 15:24:20"	""	""	""	""	""	""	""	""	"43"	"2019-7-30 14:18:36"	"1"	"2019-8-6 09:39:00"	"1111"
"39"	"58"	"39"	"0215153007201939984"	"0215153007201939443"	"B2019073015150399939037686"	"SPJY201907300003"	"12101415.11"	"11"	"3"	"97"	"2019-7-30 15:15:02"	"2019-7-30 15:35:02"	""	""	""	""	""	""	""	""	"43"	"2019-7-30 15:11:50"	"1"	"2019-8-6 09:39:00"	"1111"
"40"	"59"	"40"	"4354153007201940480"	"4354153007201940352"	"B2019073015544490680674237"	"SPJY201907300004"	"440555.33"	"11"	"98"	"1"	"2019-7-30 15:54:43"	"2019-7-30 16:14:43"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"43"	"2019-7-30 15:26:00"	"42"	"2019-7-30 16:02:26"	"1111"
"41"	"61"	"41"	"1544163007201941599"	"1544163007201941764"	"B2019073016441703716669763"	"SPJY201907300005"	"560332211.77"	"11"	"6"	"99"	"2019-7-30 16:44:15"	"2019-7-30 17:04:15"	"2019-7-30 16:46:09"	""	""	""	""	""	""	""	"43"	"2019-7-30 16:22:34"	"42"	"2019-7-30 16:51:06"	"1111"
"42"	"62"	"42"	"3454163007201942915"	"3454163007201942011"	"B2019073016543571120769101"	"SPJY201907300007"	"49989000.00"	"11"	"99"	"99"	"2019-7-30 16:54:34"	"2019-7-30 17:14:34"	"2019-7-30 16:56:30"	"99"	"99"	"2019-7-30 18:40:17"	""	""	""	""	"43"	"2019-7-30 16:40:04"	"42"	"2019-7-30 18:40:17"	"1111"
"43"	"60"	"43"	"3730173007201943367"	"3730173007201943302"	"B2019073017303886233276140"	"SPJY201907300007"	"22034477.11"	"11"	"5"	"99"	"2019-7-30 17:30:37"	"2019-7-30 17:50:37"	"2019-7-30 17:32:40"	""	""	""	""	""	""	""	"43"	"2019-7-30 16:58:10"	"42"	"2019-7-30 17:56:08"	"1111"
"44"	"63"	"44"	"0256183007201944907"	"0256183007201944450"	"B2019073018560392672144010"	"SPJY201907300009"	"4403874.22"	"11"	"5"	"99"	"2019-7-30 18:56:02"	"2019-7-30 19:16:02"	"2019-7-30 18:58:20"	""	""	""	""	""	""	""	"43"	"2019-7-30 17:46:02"	"42"	"2019-7-30 19:45:46"	"1111"
"45"	"64"	"45"	"1103203007201945063"	"1103203007201945790"	"B2019073020031281417547339"	"SPJY201907300010"	"111022.33"	"11"	"98"	"99"	"2019-7-30 20:03:11"	"2019-7-30 20:23:11"	"2019-7-30 20:05:06"	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"43"	"2019-7-30 19:59:06"	"42"	"2019-7-30 21:14:48"	"1111"
"46"	"65"	"46"	"3350103107201946655"	"3350103107201946801"	"B2019073110503541239498201"	"SPJY201907310001"	"111233.11"	"10"	"3"	"97"	"2019-7-31 10:50:33"	"2019-7-31 11:10:33"	""	""	""	""	""	""	""	""	"43"	"2019-7-31 10:47:44"	"1"	"2019-8-6 09:39:00"	"1111"
"52"	"68"	"48"	""	""	""	"SPJY201907310002"	"307769.72"	"29"	"98"	""	""	""	""	""	""	""	"1"	"48"	"缑思顺"	""	"48"	"2019-7-31 15:56:31"	"48"	"2019-10-15 13:44:31"	"1111"
"61"	"69"	"50"	"2407173107201961648"	"2407173107201961895"	"B2019073117072584184434673"	"SPJY201907310004"	"111212777.33"	"10"	"99"	"99"	"2019-7-31 17:07:24"	"2019-7-31 17:27:24"	"2019-7-31 17:17:55"	"99"	"99"	"2019-7-31 17:49:32"	""	""	""	""	"69"	"2019-7-31 16:38:13"	"42"	"2019-7-31 17:49:32"	"1111"
"62"	"71"	"53"	"1954173107201962662"	"1954173107201962456"	"B2019073117542069820274107"	"SPJY201907310004"	"424111.00"	"30"	"98"	"1"	"2019-7-31 17:54:19"	"2019-7-31 18:14:19"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-7-31 17:17:26"	"42"	"2019-7-31 17:59:29"	"1111"
"63"	"72"	"54"	"4104183107201963910"	"4104183107201963418"	"B2019073118044390050084317"	"SPJY201907310005"	"4402211.33"	"20"	"98"	"1"	"2019-7-31 18:04:41"	"2019-7-31 18:24:41"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-7-31 17:17:30"	"42"	"2019-7-31 19:10:14"	"1111"
"64"	"73"	"55"	"2451183107201964823"	"2451183107201964168"	"B2019073118512603391271737"	"SPJY201907310007"	"880999.33"	"31"	"98"	"1"	"2019-7-31 18:51:24"	"2019-7-31 19:11:24"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-7-31 17:17:33"	"42"	"2019-7-31 19:06:08"	"1111"
"65"	"74"	"56"	"5913193107201965299"	"5913193107201965771"	"B2019073119140173597339297"	"SPJY201907310008"	"200000.00"	"154"	"97"	"99"	"2019-7-31 19:13:59"	"2019-7-31 19:33:59"	"2019-7-31 19:17:53"	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-7-31 17:17:36"	"42"	"2019-7-31 19:28:22"	"1111"
"69"	"70"	"52"	""	""	""	"SPJY201907310009"	"305321.00"	"29"	"98"	""	""	""	""	""	""	""	"1"	"48"	"缑思顺"	""	"46"	"2019-7-31 17:22:48"	"48"	"2019-10-15 13:44:47"	"1111"
"80"	"76"	"58"	"0850193107201980385"	"0850193107201980325"	"B2019073119500979520869778"	"SPJY201907310009"	"800000.00"	"335"	"98"	"99"	"2019-7-31 19:50:08"	"2019-7-31 20:10:08"	"2019-7-31 19:52:04"	""	""	""	"2"	"69"	"花卷"	""	"69"	"2019-7-31 18:27:41"	"69"	"2019-7-31 19:57:24"	"1111"
"81"	"77"	"59"	"5522110108201981060"	"5522110108201981150"	"B2019080111225663995971092"	"SPJY201907310010"	"770711.33"	"20"	"98"	"1"	"2019-8-1 11:22:55"	"2019-8-1 11:42:55"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-7-31 18:57:41"	"42"	"2019-8-1 11:26:53"	"1111"
"82"	"75"	"57"	""	""	""	"SPJY201908010002"	"1910303.37"	"90"	"98"	""	""	""	""	""	""	""	"1"	"48"	"缑思顺"	""	"48"	"2019-8-1 10:55:38"	"48"	"2019-10-15 13:46:04"	"1111"
"83"	"79"	"61"	"5632110108201983441"	"5632110108201983527"	"B2019080111325772061246233"	"SPJY201908010003"	"123450789.00"	"37"	"3"	"97"	"2019-8-1 11:32:56"	"2019-8-1 11:52:56"	""	""	""	""	""	""	""	""	"69"	"2019-8-1 11:30:43"	"1"	"2019-8-6 09:39:00"	"1111"
"84"	"80"	"62"	"3442180108201984130"	"3442180108201984384"	"B2019080118423596928930664"	"SPJY201908010003"	"12305678.00"	"30"	"98"	"1"	"2019-8-1 18:42:34"	"2019-8-1 19:02:34"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-1 11:45:10"	"42"	"2019-8-1 18:44:34"	"1111"
"85"	"81"	"63"	""	""	""	"SPJY201908010004"	"307000.50"	"28"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-1 12:06:51"	"69"	"2019-8-1 12:06:51"	"1111"
"86"	"82"	"64"	""	""	""	"SPJY201908010005"	"110233.00"	"29"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-1 14:10:10"	"69"	"2019-8-1 14:10:10"	"1111"
"87"	"85"	"66"	"1349170108201987331"	"1349170108201987316"	"B2019080117491503127838224"	"SPJY201908010007"	"213366.00"	"29"	"6"	"99"	"2019-8-1 17:49:13"	"2019-8-1 18:09:13"	"2019-8-1 19:00:46"	""	""	""	""	""	""	""	"69"	"2019-8-1 14:46:47"	"42"	"2019-8-1 19:24:10"	"1111"
"88"	"84"	"65"	"3728170108201988698"	"3728170108201988176"	"B2019080117283930061426930"	"SPJY201908010008"	"113333.00"	"30"	"3"	"97"	"2019-8-1 17:28:37"	"2019-8-1 17:48:37"	""	""	""	""	""	""	""	""	"69"	"2019-8-1 14:46:49"	"1"	"2019-8-6 09:39:00"	"1111"
"89"	"83"	"67"	""	""	""	"SPJY201908010009"	"304927.70"	"28"	"3"	""	""	""	""	""	""	""	""	""	""	""	"46"	"2019-8-1 16:25:23"	"46"	"2019-8-1 16:25:23"	"1111"
"90"	"86"	"68"	"1125180108201990979"	"1125180108201990383"	"B2019080118251340951935758"	"SPJY201908010009"	"55556666.00"	"30"	"98"	"1"	"2019-8-1 18:25:11"	"2019-8-1 18:45:11"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-1 18:07:14"	"42"	"2019-8-1 18:33:48"	"1111"
"91"	"89"	"69"	"3440190108201991320"	"3440190108201991891"	"B2019080119403565874190543"	"SPJY201908010011"	"223311.00"	"30"	"98"	"1"	"2019-8-1 19:40:34"	"2019-8-1 20:00:34"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-1 19:02:08"	"42"	"2019-8-1 19:47:13"	"1111"
"92"	"90"	"70"	"1030190108201992984"	"1030190108201992976"	"B2019080119301263141121060"	"SPJY201908010012"	"3366554.00"	"30"	"98"	"1"	"2019-8-1 19:30:10"	"2019-8-1 19:50:10"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-1 19:02:15"	"42"	"2019-8-1 19:34:12"	"1111"
"93"	"92"	"72"	"0031200108201993405"	"0031200108201993931"	"B2019080120310172548554718"	"SPJY201908010012"	"13131313.00"	"30"	"98"	"1"	"2019-8-1 20:31:00"	"2019-8-1 20:51:00"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-1 20:11:10"	"42"	"2019-8-1 20:36:34"	"1111"
"94"	"91"	"71"	""	""	""	"SPJY201908010014"	"121212.33"	"30"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-1 20:11:12"	"69"	"2019-8-1 20:11:12"	"1111"
"95"	"93"	"73"	""	""	""	"SPJY201908020002"	"249750.00"	"27"	"2"	""	""	""	""	""	""	""	""	""	""	""	"48"	"2019-8-2 09:41:20"	"48"	"2019-8-2 02:35:55"	"111"
"96"	"94"	"74"	""	""	""	"SPJY201908020002"	"1997999.00"	"27"	"2"	""	""	""	""	""	""	""	""	""	""	""	"48"	"2019-8-2 10:10:02"	"48"	"2019-8-2 10:10:02"	"111"
"97"	"95"	"75"	""	""	""	"SPJY201908020003"	"4539546.00"	"27"	"2"	""	""	""	""	""	""	""	""	""	""	""	"46"	"2019-8-2 10:28:38"	"46"	"2019-8-2 02:35:59"	"111"
"98"	"96"	"76"	"2252100208201998287"	"2252100208201998350"	"B2019080210522381318301769"	"SPJY201908020005"	"11056611.00"	"29"	"3"	"1"	"2019-8-2 10:52:22"	"2019-8-2 11:12:22"	""	""	""	""	""	""	""	""	"69"	"2019-8-2 10:50:16"	"42"	"2019-8-2 10:52:22"	"1111"
"99"	"97"	"77"	""	""	""	"SPJY201908020006"	"422741.84"	"27"	"98"	""	""	""	""	""	""	""	"1"	"48"	"缑思顺"	""	"46"	"2019-8-2 10:53:42"	"48"	"2019-10-15 13:43:06"	"111"
"100"	"100"	"78"	"28351402082019100876"	"28351402082019100514"	"B2019080214353022827337285"	"SPJY201908020006"	"11023344.00"	"29"	"98"	"1"	"2019-8-2 14:35:28"	"2019-8-2 14:55:28"	""	""	""	""	"1"	"42"	"被授权人姓名-资方2"	""	"69"	"2019-8-2 12:36:05"	"42"	"2019-8-2 14:41:20"	"1111"
"101"	"102"	"80"	"12481502082019101070"	"12481502082019101209"	"B2019080215481367672367468"	"SPJY201908020007"	"1212121.00"	"29"	"4"	"99"	"2019-8-2 15:48:12"	"2019-8-2 16:08:12"	"2019-8-2 15:51:03"	""	""	""	""	""	""	""	"69"	"2019-8-2 14:53:09"	"42"	"2019-8-2 15:51:03"	"1111"
"102"	"103"	"81"	"39431005082019102782"	"39431005082019102330"	"B2019080510434161618834426"	"SPJY201908050001"	"1210212.00"	"26"	"3"	""	"2019-8-5 10:43:39"	"2019-8-5 11:03:39"	""	""	""	""	""	""	""	""	"69"	"2019-8-5 10:08:47"	"1"	"2019-8-7 14:08:31"	"1111"
"103"	"108"	"84"	""	""	""	"SPJY201908050002"	"600000.00"	"26"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-5 17:26:02"	"69"	"2019-8-5 17:26:02"	"1111"
"104"	"107"	"83"	""	""	""	"SPJY201908050003"	"300000.00"	"26"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-5 17:26:07"	"69"	"2019-8-5 17:26:07"	"1111"
"105"	"111"	"85"	""	""	""	"SPJY201908060001"	"4160000.00"	"756"	"3"	""	""	""	""	""	""	""	""	""	""	""	"42"	"2019-8-6 16:13:25"	"42"	"2019-8-6 16:13:25"	"1111"
"106"	"115"	"86"	"01171009082019106978"	"01171009082019106599"	"B2019080910170158175080116"	"SPJY201908060002"	"2902000.00"	"147"	"3"	""	"2019-8-9 10:17:01"	"2019-8-9 10:37:01"	""	""	""	""	""	""	""	""	"48"	"2019-8-6 17:51:45"	"1"	"2019-8-9 10:38:11"	"1111"
"112"	"124"	"88"	""	""	""	"SPJY201908080002"	"100.00"	"786"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-8 15:02:07"	"69"	"2019-8-8 15:02:07"	"0"
"113"	"126"	"89"	"20411608082019113223"	"20411608082019113414"	"B2019080816412112011260552"	"SPJY201908080002"	"290000.00"	"799"	"99"	"99"	"2019-8-8 16:41:20"	"2019-8-8 17:01:20"	"2019-8-8 16:45:12"	"99"	"99"	"2019-8-8 16:52:43"	""	""	""	""	"69"	"2019-8-8 16:32:09"	"42"	"2019-8-8 16:52:43"	"1111"
"114"	"129"	"90"	"53281109082019114075"	"53281109082019114402"	"B2019080911285341278989121"	"SPJY201908090002"	"280.00"	"419"	"4"	"99"	"2019-8-9 11:28:53"	"2019-8-9 11:48:53"	"2019-8-9 11:32:20"	"99"	"99"	"2019-8-9 11:31:40"	""	""	""	""	"69"	"2019-8-9 11:24:46"	"42"	"2019-8-9 11:32:20"	"1111"
"115"	"130"	"91"	"58191409082019115242"	"58191409082019115325"	"B2019080914195895371117699"	"SPJY201908090002"	"1500000.00"	"511"	"4"	"99"	"2019-8-9 14:19:58"	"2019-8-9 14:39:58"	"2019-8-9 14:25:46"	""	""	""	""	""	""	""	"69"	"2019-8-9 14:15:21"	"42"	"2019-8-9 14:25:46"	"1111"
"116"	"139"	"95"	"42591415082019116258"	"42591415082019116521"	"B2019081514594301035677325"	"SPJY201908150001"	"304722.50"	"14"	"3"	""	"2019-8-15 14:59:42"	"2019-8-15 15:19:42"	""	""	""	""	""	""	""	""	"69"	"2019-8-15 14:26:26"	"1"	"2019-8-19 15:53:11"	"1111"
"117"	"140"	"97"	"19541515082019117069"	"19541515082019117649"	"B2019081515541970555015038"	"SPJY201908150002"	"130000.00"	"16"	"3"	""	"2019-8-15 15:54:19"	"2019-8-17 15:54:19"	""	""	""	""	""	""	""	""	"69"	"2019-8-15 15:50:22"	"1"	"2019-8-19 15:53:13"	"1111"
"118"	"141"	"98"	""	""	""	"SPJY201908150004"	"555550.00"	"16"	"2"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-15 15:50:41"	"69"	"2019-8-15 15:50:41"	"11"
"119"	"142"	"99"	"44421615082019119221"	"44421615082019119170"	"B2019081516424486370352088"	"SPJY201908150005"	"300000.00"	"47"	"3"	""	"2019-8-15 16:42:44"	"2019-8-17 16:42:44"	""	""	""	""	""	""	""	""	"69"	"2019-8-15 16:30:01"	"1"	"2019-8-19 15:53:14"	"1111"
"120"	"145"	"101"	""	""	""	"SPJY201908190001"	"0.70"	"10"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-19 15:56:05"	"69"	"2019-8-19 15:56:05"	"0"
"121"	"146"	"102"	"00021621082019121641"	"00021621082019121273"	"B2019082116020082340945438"	"SPJY201908210002"	"10000000.00"	"10"	"6"	"99"	"2019-8-21 16:02:00"	"2019-8-23 16:02:00"	"2019-8-21 16:05:00"	""	""	""	""	""	""	""	"69"	"2019-8-21 14:22:57"	"42"	"2019-8-21 16:34:26"	"1111"
"122"	"149"	"104"	""	""	""	"SPJY201908210003"	"100.00"	"10"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-21 17:57:47"	"69"	"2019-8-21 17:57:47"	"0"
"123"	"150"	"105"	""	""	""	"SPJY201908210004"	"80.00"	"10"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-21 18:27:53"	"69"	"2019-8-21 18:27:53"	"1111"
"124"	"151"	"106"	"32211022082019124953"	"32211022082019124511"	"B2019082210213225540419491"	"SPJY201908220001"	"1200.00"	"9"	"5"	"99"	"2019-8-22 10:21:32"	"2019-8-24 10:21:32"	"2019-8-22 10:23:56"	""	""	""	""	""	""	""	"69"	"2019-8-22 10:18:46"	"42"	"2019-8-22 10:29:49"	"1111"
"125"	"152"	"107"	"07341022082019125698"	"07341022082019125055"	"B2019082210340738843078455"	"SPJY201908220003"	"1300.00"	"8"	"6"	"99"	"2019-8-22 10:34:07"	"2019-8-24 10:34:07"	"2019-8-22 10:34:58"	""	""	""	""	""	""	""	"69"	"2019-8-22 10:31:58"	"42"	"2019-8-22 10:49:24"	"1111"
"126"	"153"	"108"	"47511422082019126272"	"47511422082019126089"	"B2019082214514773242455749"	"SPJY201908220004"	"200.00"	"9"	"6"	"99"	"2019-8-22 14:51:47"	"2019-8-24 14:51:47"	"2019-8-22 14:52:26"	""	""	""	""	""	""	""	"69"	"2019-8-22 14:49:39"	"42"	"2019-8-22 14:53:11"	"1111"
"127"	"154"	"109"	""	""	""	"SPJY201908220005"	"300.00"	"8"	"3"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-22 14:54:38"	"69"	"2019-8-22 14:54:38"	"1111"
"128"	"155"	"110"	""	""	""	"SPJY201908280002"	"307800.50"	"33"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-28 11:54:03"	"69"	"2019-8-28 11:54:03"	"10"
"129"	"156"	"111"	""	""	""	"SPJY201908280002"	"400000.50"	"33"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-28 15:14:29"	"69"	"2019-8-28 15:14:29"	"0"
"130"	"157"	"112"	""	""	""	"SPJY201908290001"	"10000.00"	"368"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-8-29 18:37:22"	"69"	"2019-8-29 18:37:22"	"0"
"131"	"158"	"113"	"45471504092019131221"	"45471504092019131336"	"B2019090415474580290385632"	"SPJY201909040002"	"98416.67"	"57"	"3"	""	"2019-9-4 15:47:45"	"2019-9-6 15:47:45"	""	""	""	""	""	""	""	""	"69"	"2019-9-4 15:43:50"	"1"	"2019-9-6 16:00:16"	"1111"
"132"	"160"	"114"	""	""	""	"SPJY201909090001"	"307000.50"	"327"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-9 17:59:18"	"69"	"2019-9-9 17:59:18"	"0"
"133"	"161"	"115"	""	""	""	"SPJY201909100002"	"307700.50"	"326"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-10 09:52:03"	"69"	"2019-9-10 09:52:03"	"0"
"134"	"162"	"116"	"39351110092019134694"	"39351110092019134919"	"B2019091011353969753015252"	"SPJY201909100002"	"298509.24"	"136"	"3"	""	"2019-9-10 11:35:39"	"2019-9-12 11:35:39"	""	""	""	""	""	""	""	""	"69"	"2019-9-10 11:33:56"	"1"	"2019-9-16 11:25:11"	"1111"
"135"	"166"	"119"	""	""	""	"SPJY201909100004"	"307700.50"	"344"	"3"	""	""	""	""	""	""	""	""	""	""	""	"42"	"2019-9-10 16:09:37"	"42"	"2019-9-10 15:16:11"	"1111"
"136"	"171"	"120"	""	""	""	"SPJY201909100004"	"300000.00"	"81"	"1"	""	""	""	""	""	""	""	""	""	""	""	"69"	"2019-9-10 17:18:21"	"69"	"2019-9-10 17:18:21"	"0"
