"88"	"66"	"9"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"16"
"89"	"66"	"9"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"17"
"93"	"82"	"10"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"1"
"94"	"82"	"10"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"2"
"95"	"82"	"10"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"3"
"96"	"82"	"10"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"4"
"97"	"82"	"10"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"5"
"98"	"82"	"10"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"6"
"99"	"82"	"10"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"7"
"100"	"82"	"10"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"8"
"101"	"82"	"10"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"9"
"102"	"82"	"10"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"10"
"103"	"82"	"10"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"11"
"104"	"82"	"10"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"12"
"105"	"82"	"10"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"13"
"106"	"82"	"11"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"14"
"107"	"82"	"11"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"15"
"108"	"82"	"11"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"16"
"109"	"82"	"11"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"17"
"124"	"83"	"13"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"1"
"125"	"83"	"13"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"2"
"126"	"83"	"13"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"3"
"127"	"83"	"13"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"4"
"128"	"83"	"13"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"5"
"129"	"83"	"13"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"6"
"130"	"83"	"13"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"7"
"131"	"83"	"13"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"8"
"132"	"83"	"13"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"9"
"133"	"83"	"13"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"10"
"134"	"83"	"13"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"11"
"135"	"83"	"13"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"12"
"136"	"83"	"13"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"13"
"137"	"83"	"14"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"14"
"138"	"83"	"14"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"15"
"139"	"83"	"14"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"16"
"140"	"83"	"14"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-30 08:41:23"	"1"	"2019-7-30 08:41:23"	"1"	"1"	"17"
"155"	"84"	"16"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"1"
"156"	"84"	"16"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"2"
"157"	"84"	"16"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"3"
"158"	"84"	"16"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"4"
"159"	"84"	"16"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"5"
"160"	"84"	"16"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"6"
"161"	"84"	"16"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"7"
"162"	"84"	"16"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"8"
"163"	"84"	"16"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"9"
"164"	"84"	"16"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"10"
"165"	"84"	"16"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"11"
"166"	"84"	"16"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"12"
"167"	"84"	"16"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"13"
"168"	"84"	"17"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"14"
"169"	"84"	"17"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"15"
"170"	"84"	"17"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"16"
"171"	"84"	"17"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-30 11:03:04"	"1"	"2019-7-30 11:03:04"	"1"	"1"	"17"
"186"	"85"	"19"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"1"
"187"	"85"	"19"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"2"
"188"	"85"	"19"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"3"
"189"	"85"	"19"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"4"
"190"	"85"	"19"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"5"
"191"	"85"	"19"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"6"
"192"	"85"	"19"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"7"
"193"	"85"	"19"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"8"
"194"	"85"	"19"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"9"
"195"	"85"	"19"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"10"
"196"	"85"	"19"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"11"
"197"	"85"	"19"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"12"
"198"	"85"	"19"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"13"
"199"	"85"	"20"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"14"
"200"	"85"	"20"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"15"
"201"	"85"	"20"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"16"
"202"	"85"	"20"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-31 02:11:04"	"1"	"2019-7-31 02:11:04"	"1"	"1"	"17"
"217"	"65"	"22"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"1"
"218"	"65"	"22"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"2"
"219"	"65"	"22"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"3"
"220"	"65"	"22"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"4"
"221"	"65"	"22"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"5"
"222"	"65"	"22"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"6"
"223"	"65"	"22"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"7"
"224"	"65"	"22"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"8"
"225"	"65"	"22"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"9"
"226"	"65"	"22"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"10"
"227"	"65"	"22"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"11"
"228"	"65"	"22"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"12"
"229"	"65"	"22"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"13"
"230"	"65"	"23"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"14"
"231"	"65"	"23"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"15"
"232"	"65"	"23"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"16"
"233"	"65"	"23"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-31 02:47:28"	"1"	"2019-7-31 02:47:28"	"1"	"1"	"17"
"248"	"61"	"25"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"1"
"249"	"61"	"25"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"2"
"250"	"61"	"25"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"3"
"251"	"61"	"25"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"4"
"252"	"61"	"25"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"5"
"253"	"61"	"25"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"6"
"254"	"61"	"25"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"7"
"255"	"61"	"25"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"8"
"256"	"61"	"25"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"9"
"257"	"61"	"25"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"10"
"258"	"61"	"25"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"11"
"259"	"61"	"25"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"12"
"260"	"61"	"25"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"13"
"261"	"61"	"26"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"14"
"262"	"61"	"26"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"15"
"263"	"61"	"26"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"16"
"264"	"61"	"26"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-31 11:36:09"	"1"	"2019-7-31 11:36:09"	"1"	"1"	"17"
"279"	"86"	"28"	"credit1"	"草稿"	""	"0"	"1"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"1"
"280"	"86"	"28"	"credit2"	"客户经理初审"	""	"1"	"2"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"2"
"281"	"86"	"28"	"credit3"	"商务经理资信评估"	""	"2"	"3"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"3"
"282"	"86"	"28"	"credit4"	"项目风险评估"	""	"2"	"4"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"4"
"283"	"86"	"28"	"credit5"	"确定初步方案"	""	"2"	"5"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"5"
"284"	"86"	"28"	"credit6"	"准备资料"	""	"2"	"6"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"6"
"285"	"86"	"28"	"credit7"	"客户经理审核"	""	"2"	"7"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"7"
"286"	"86"	"28"	"credit8"	"风控经理审核"	""	"2"	"8"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"8"
"287"	"86"	"28"	"credit9"	"待补充资料"	""	"3"	"9"	"2019-9-25 08:47:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"9"
"288"	"86"	"28"	"credit10"	"财务经理审核"	""	"2"	"10"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"10"
"289"	"86"	"28"	"credit11"	"风控总经理审批"	""	"2"	"11"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"11"
"290"	"86"	"28"	"credit98"	"授信完成"	""	"10"	"98"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"12"
"291"	"86"	"28"	"credit99"	"已拒绝"	""	"11"	"99"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"13"
"292"	"86"	"29"	"ticket1"	"草稿"	""	"0"	"1"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"14"
"293"	"86"	"29"	"ticket2"	"待审批"	""	"1"	"2"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"15"
"294"	"86"	"29"	"ticket99"	"审批通过"	""	"10"	"3"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"16"
"295"	"86"	"29"	"ticket98"	"审批拒绝"	""	"11"	"4"	"2019-7-31 13:48:03"	"1"	"2019-7-31 13:48:03"	"1"	"1"	"17"
