"39"	"1"	"2"	"195"	"13"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:38:19"	"1"	"0"	""
"40"	"1"	"2"	"196"	"13"	"1"	""	""	"2"	"2019-7-1 16:49:39"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"41"	"1"	"2"	"197"	"13"	"1"	""	""	"3"	"2019-7-1 16:49:40"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"42"	"1"	"2"	"198"	"13"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"43"	"1"	"2"	"199"	"13"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"44"	"1"	"2"	"200"	"13"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"45"	"1"	"2"	"201"	"13"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"46"	"1"	"2"	"202"	"13"	"1"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"47"	"1"	"2"	"203"	"13"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"48"	"1"	"2"	"204"	"13"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:40:45"	"1"	"0"	""
"49"	"1"	"2"	"205"	"13"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-1 16:43:54"	"1"	"0"	""
"50"	"69"	"3"	"215"	"19"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"1"
"51"	"69"	"3"	"253"	"20"	"0"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"2"
"52"	"69"	"3"	"254"	"21"	"1"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"3"
"53"	"69"	"3"	"255"	"21"	"1"	""	""	"2"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"4"
"54"	"69"	"3"	"256"	"21"	"1"	""	""	"3"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"5"
"55"	"69"	"3"	"257"	"21"	"1"	""	""	"4"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"6"
"56"	"69"	"3"	"258"	"21"	"1"	""	""	"5"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"7"
"57"	"69"	"3"	"259"	"21"	"1"	""	""	"6"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"8"
"58"	"69"	"3"	"260"	"21"	"1"	""	""	"7"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"9"
"59"	"69"	"3"	"261"	"21"	"1"	""	""	"8"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"10"
"60"	"69"	"3"	"262"	"21"	"1"	""	""	"9"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"11"
"61"	"69"	"3"	"263"	"21"	"0"	""	""	"10"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"12"
"62"	"69"	"3"	"264"	"21"	"1"	""	""	"11"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"13"
"63"	"69"	"3"	"265"	"22"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"14"
"64"	"69"	"3"	"266"	"22"	"0"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"15"
"65"	"69"	"3"	"267"	"22"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"16"
"66"	"69"	"3"	"268"	"22"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"17"
"67"	"69"	"3"	"269"	"22"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"18"
"68"	"69"	"3"	"270"	"22"	"1"	""	""	"7"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"19"
"69"	"69"	"3"	"271"	"23"	"0"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"20"
"70"	"69"	"3"	"272"	"24"	"1"	""	""	"14"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"34"
"71"	"69"	"3"	"273"	"25"	"0"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"21"
"72"	"69"	"3"	"274"	"27"	"1"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"22"
"73"	"69"	"3"	"275"	"27"	"1"	""	""	"2"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"23"
"74"	"69"	"3"	"276"	"27"	"1"	""	""	"3"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"24"
"75"	"69"	"3"	"277"	"27"	"1"	""	""	"4"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"25"
"76"	"69"	"3"	"278"	"27"	"1"	""	""	"5"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"26"
"77"	"69"	"3"	"279"	"27"	"1"	""	""	"6"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"27"
"78"	"69"	"3"	"280"	"27"	"0"	""	""	"8"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"28"
"79"	"69"	"3"	"281"	"30"	"1"	""	""	"99"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"35"
"80"	"69"	"3"	"282"	"28"	"0"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"29"
"81"	"69"	"3"	"283"	"29"	"1"	"column_value"	"creditItem_auditCreditMoney"	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"30"
"82"	"69"	"3"	"284"	"29"	"1"	"column_value"	"creditItem_creditStartDate"	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"31"
"83"	"69"	"3"	"285"	"29"	"1"	"column_value"	"creditItem_creditEndDate"	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"32"
"84"	"69"	"3"	"286"	"29"	"0"	""	""	"9"	"2019-9-9 06:28:24"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"33"
"85"	"69"	"4"	"287"	"31"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"39"
"86"	"69"	"4"	"288"	"31"	"1"	""	""	"2"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"40"
"87"	"69"	"4"	"289"	"31"	"1"	""	""	"3"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"41"
"88"	"69"	"4"	"290"	"31"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"42"
"89"	"69"	"4"	"291"	"31"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"43"
"90"	"69"	"4"	"298"	"31"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"44"
"91"	"69"	"4"	"299"	"31"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"45"
"92"	"69"	"4"	"300"	"31"	"1"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"46"
"93"	"69"	"4"	"301"	"31"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"47"
"94"	"69"	"4"	"302"	"31"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"48"
"95"	"69"	"4"	"303"	"31"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-29 07:05:35"	"1"	"0"	"49"
"96"	"69"	"4"	"304"	"32"	"1"	""	""	"3"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"36"
"97"	"69"	"4"	"305"	"32"	"1"	""	""	"1"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"37"
"98"	"69"	"4"	"306"	"32"	"1"	""	""	"2"	"2019-7-29 07:05:35"	"1"	"2019-7-29 07:05:35"	"1"	"1"	"38"
"191"	"66"	"8"	"500"	"52"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"1"
"192"	"66"	"8"	"538"	"53"	"0"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"2"
"193"	"66"	"8"	"539"	"54"	"1"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"3"
"194"	"66"	"8"	"540"	"54"	"1"	""	""	"2"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"4"
"195"	"66"	"8"	"541"	"54"	"1"	""	""	"3"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"5"
"196"	"66"	"8"	"542"	"54"	"1"	""	""	"4"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"6"
"197"	"66"	"8"	"543"	"54"	"1"	""	""	"5"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"7"
"198"	"66"	"8"	"544"	"54"	"1"	""	""	"6"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"8"
"199"	"66"	"8"	"545"	"54"	"1"	""	""	"7"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"9"
"200"	"66"	"8"	"546"	"54"	"1"	""	""	"8"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"10"
"201"	"66"	"8"	"547"	"54"	"1"	""	""	"9"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"11"
"202"	"66"	"8"	"548"	"54"	"0"	""	""	"10"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"12"
"203"	"66"	"8"	"549"	"54"	"1"	""	""	"11"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"13"
"204"	"66"	"8"	"550"	"55"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"14"
"205"	"66"	"8"	"551"	"55"	"0"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"15"
"206"	"66"	"8"	"552"	"55"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"16"
"207"	"66"	"8"	"553"	"55"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"17"
"208"	"66"	"8"	"554"	"55"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"18"
"209"	"66"	"8"	"555"	"55"	"1"	""	""	"7"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"19"
"210"	"66"	"8"	"556"	"56"	"0"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"20"
"211"	"66"	"8"	"557"	"57"	"1"	""	""	"14"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"34"
"212"	"66"	"8"	"558"	"58"	"0"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"21"
"213"	"66"	"8"	"559"	"60"	"1"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"22"
"214"	"66"	"8"	"560"	"60"	"1"	""	""	"2"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"23"
"215"	"66"	"8"	"561"	"60"	"1"	""	""	"3"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"24"
"216"	"66"	"8"	"562"	"60"	"1"	""	""	"4"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"25"
"217"	"66"	"8"	"563"	"60"	"1"	""	""	"5"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"26"
"218"	"66"	"8"	"564"	"60"	"1"	""	""	"6"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"27"
"219"	"66"	"8"	"565"	"60"	"0"	""	""	"8"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"28"
"220"	"66"	"8"	"566"	"63"	"1"	""	""	"99"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"35"
"221"	"66"	"8"	"567"	"61"	"0"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"29"
"222"	"66"	"8"	"568"	"62"	"1"	"column_value"	"creditItem_auditCreditMoney"	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"30"
"223"	"66"	"8"	"569"	"62"	"1"	"column_value"	"creditItem_creditStartDate"	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"31"
"224"	"66"	"8"	"570"	"62"	"1"	"column_value"	"creditItem_creditEndDate"	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"32"
"225"	"66"	"8"	"571"	"62"	"0"	""	""	"9"	"2019-9-9 06:28:24"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"33"
"254"	"66"	"9"	"627"	"67"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"39"
"255"	"66"	"9"	"628"	"67"	"1"	""	""	"2"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"40"
"256"	"66"	"9"	"629"	"67"	"1"	""	""	"3"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"41"
"257"	"66"	"9"	"630"	"67"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"42"
"258"	"66"	"9"	"631"	"67"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"43"
"259"	"66"	"9"	"638"	"67"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"44"
"260"	"66"	"9"	"639"	"67"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"45"
"261"	"66"	"9"	"640"	"67"	"1"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"46"
"262"	"66"	"9"	"641"	"67"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"47"
"263"	"66"	"9"	"642"	"67"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"48"
"264"	"66"	"9"	"643"	"67"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-30 03:43:41"	"1"	"0"	"49"
"265"	"66"	"9"	"644"	"68"	"1"	""	""	"3"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"36"
"266"	"66"	"9"	"645"	"68"	"1"	""	""	"1"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"37"
"267"	"66"	"9"	"646"	"68"	"1"	""	""	"2"	"2019-7-30 03:43:41"	"1"	"2019-7-30 03:43:41"	"1"	"1"	"38"
"269"	"82"	"10"	"658"	"93"	"1"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"1"
"270"	"82"	"10"	"696"	"94"	"0"	""	""	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"2"
"271"	"82"	"10"	"697"	"95"	"1"	""	""	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"3"
"272"	"82"	"10"	"698"	"95"	"1"	""	""	"2"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"4"
"273"	"82"	"10"	"699"	"95"	"1"	""	""	"3"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"5"
"274"	"82"	"10"	"700"	"95"	"1"	""	""	"4"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"6"
"275"	"82"	"10"	"701"	"95"	"1"	""	""	"5"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"7"
"276"	"82"	"10"	"702"	"95"	"1"	""	""	"6"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"8"
"277"	"82"	"10"	"703"	"95"	"1"	""	""	"7"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"9"
"278"	"82"	"10"	"704"	"95"	"1"	""	""	"8"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"10"
"279"	"82"	"10"	"705"	"95"	"1"	""	""	"9"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"11"
"280"	"82"	"10"	"706"	"95"	"0"	""	""	"10"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"12"
"281"	"82"	"10"	"707"	"95"	"1"	""	""	"11"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"13"
"282"	"82"	"10"	"708"	"96"	"1"	""	""	"2"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"14"
"283"	"82"	"10"	"709"	"96"	"0"	""	""	"3"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"15"
"284"	"82"	"10"	"710"	"96"	"1"	""	""	"4"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"16"
"285"	"82"	"10"	"711"	"96"	"1"	""	""	"5"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"17"
"286"	"82"	"10"	"712"	"96"	"1"	""	""	"6"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"18"
"287"	"82"	"10"	"713"	"96"	"1"	""	""	"7"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"19"
"288"	"82"	"10"	"714"	"97"	"0"	""	""	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"20"
"289"	"82"	"10"	"715"	"98"	"1"	""	""	"14"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"34"
"290"	"82"	"10"	"716"	"99"	"0"	""	""	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"21"
"291"	"82"	"10"	"717"	"101"	"1"	""	""	"1"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"22"
"292"	"82"	"10"	"718"	"101"	"1"	""	""	"2"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"23"
"293"	"82"	"10"	"719"	"101"	"1"	""	""	"3"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"24"
"294"	"82"	"10"	"720"	"101"	"1"	""	""	"4"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"25"
"295"	"82"	"10"	"721"	"101"	"1"	""	""	"5"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"26"
"296"	"82"	"10"	"722"	"101"	"1"	""	""	"6"	"2019-7-30 08:16:50"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"27"
"297"	"82"	"10"	"723"	"101"	"0"	""	""	"8"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"28"
"298"	"82"	"10"	"724"	"104"	"1"	""	""	"99"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"35"
"299"	"82"	"10"	"725"	"102"	"0"	""	""	"1"	"2019-10-11 04:06:21"	"1"	"2019-7-30 08:16:50"	"1"	"1"	"29"
